t,S,Analytic,QNN$_7$,QNN$_4$,R-QNN$^{(2)}_4$,R-QNN$^{(3)}_4$
0.5,88.76042245692051,49.74802597994537,50.06604,48.919537,50.25422,50.254784
0.5,88.84936075597554,49.8369642788256,50.15912,49.012306,50.33997,50.34095
0.5,88.93829905503057,49.925902577713174,50.25215,49.105095,50.425648,50.427086
0.5,89.0272373540856,50.01484087660778,50.345146,49.197853,50.511288,50.513165
0.5,89.11617565314064,50.10377917550911,50.43811,49.29067,50.596893,50.59921
0.5,89.20511395219567,50.19271747441688,50.531036,49.383465,50.68248,50.685234
0.5,89.2940522512507,50.28165577333083,50.623936,49.476265,50.76802,50.771217
0.5,89.38299055030573,50.370594072250704,50.716785,49.569084,50.853527,50.857178
0.5,89.47192884936076,50.459532371176245,50.809593,49.661892,50.938995,50.94309
0.5,89.5608671484158,50.548470670107214,50.90238,49.754723,51.024414,51.028973
0.5,89.64980544747083,50.637408969043406,50.99511,49.84752,51.1098,51.114815
0.5,89.73874374652586,50.72634726798458,51.087814,49.940346,51.195168,51.200626
0.5,89.82768204558089,50.815285566930534,51.180485,50.03318,51.280483,51.286415
0.5,89.91662034463592,50.90422386588107,51.273117,50.126007,51.365795,51.37217
0.5,90.00555864369095,50.99316216483599,51.365704,50.21885,51.451035,51.457882
0.5,90.09449694274598,51.082100463795115,51.45826,50.311695,51.53625,51.543575
0.5,90.183435241801,51.171038762758265,51.55077,50.40455,51.621445,51.62923
0.5,90.27237354085604,51.25997706172527,51.643234,50.497368,51.7066,51.714855
0.5,90.36131183991107,51.34891536069599,51.73568,50.590218,51.791714,51.800457
0.5,90.4502501389661,51.43785365967025,51.828075,50.68308,51.876823,51.886017
0.5,90.53918843802113,51.5267919586479,51.92043,50.77592,51.96187,51.971554
0.5,90.62812673707616,51.615730257628805,52.01276,50.86878,52.0469,52.05706
0.5,90.71706503613119,51.70466855661282,52.105045,50.96164,52.131905,52.142536
0.5,90.80600333518622,51.793606855599826,52.197285,51.054497,52.216873,52.227993
0.5,90.89494163424125,51.882545154589685,52.28949,51.14735,52.301823,52.313408
0.5,90.98387993329628,51.971483453582294,52.381653,51.240208,52.38673,52.3988
0.5,91.07281823235131,52.06042175257751,52.47378,51.333073,52.471607,52.484158
0.5,91.16175653140634,52.14936005157527,52.565872,51.425934,52.556465,52.569508
0.5,91.25069483046137,52.23829835057543,52.65792,51.51881,52.641304,52.654823
0.5,91.3396331295164,52.32723664957788,52.749928,51.61168,52.726093,52.740112
0.5,91.42857142857143,52.41617494858255,52.841904,51.704548,52.81089,52.82537
0.5,91.51750972762646,52.50511324758936,52.93383,51.797405,52.895622,52.910595
0.5,91.60644802668149,52.594051546598166,53.025723,51.890278,52.980347,52.99582
0.5,91.69538632573652,52.68298984560893,53.11758,51.98316,53.06505,53.081
0.5,91.78432462479155,52.771928144621576,53.209393,52.076015,53.149723,53.16616
0.5,91.87326292384658,52.86086644363598,53.301163,52.1689,53.234375,53.251305
0.5,91.96220122290161,52.94980474265211,53.392902,52.26177,53.319004,53.336422
0.5,92.05113952195664,53.03874304166987,53.484596,52.354637,53.40361,53.421513
0.5,92.14007782101167,53.12768134068921,53.57624,52.447514,53.48819,53.50657
0.5,92.2290161200667,53.21661963971003,53.66786,52.540375,53.57274,53.591618
0.5,92.31795441912173,53.3055579387323,53.75943,52.633255,53.657284,53.676655
0.5,92.40689271817676,53.394496237755966,53.85097,52.726128,53.741787,53.76164
0.5,92.4958310172318,53.48343453678094,53.942463,52.818993,53.826283,53.84663
0.5,92.58476931628682,53.57237283580717,54.03392,52.911858,53.910755,53.931602
0.5,92.67370761534185,53.661311134834634,54.125343,53.004726,53.99521,54.016537
0.5,92.76264591439688,53.75024943386325,54.216713,53.09758,54.079647,54.10145
0.5,92.85158421345191,53.839187732892974,54.30805,53.190453,54.16405,54.186356
0.5,92.94052251250694,53.928126031923775,54.39934,53.28332,54.24845,54.27124
0.5,93.02946081156198,54.01706433095559,54.4906,53.37618,54.332817,54.3561
0.5,93.11839911061702,54.106002629988396,54.581825,53.469063,54.417194,54.44094
0.5,93.20733740967205,54.19494092902213,54.67299,53.561916,54.50153,54.52576
0.5,93.29627570872708,54.283879228056755,54.76413,53.654778,54.58585,54.610584
0.5,93.38521400778211,54.37281752709224,54.855213,53.747616,54.670155,54.695362
0.5,93.47415230683714,54.46175582612856,54.94627,53.840485,54.754448,54.78013
0.5,93.56309060589217,54.55069412516567,55.03729,53.933334,54.83873,54.86489
0.5,93.6520289049472,54.63963242420352,55.12826,54.026188,54.922985,54.94963
0.5,93.74096720400223,54.7285707232421,55.219196,54.119034,55.007225,55.034355
0.5,93.82990550305726,54.81750902228137,55.310097,54.21188,55.09146,55.119072
0.5,93.91884380211229,54.90644732132131,55.40095,54.304714,55.175686,55.203766
0.5,94.00778210116732,54.995385620361894,55.491756,54.397564,55.259872,55.288437
0.5,94.09672040022235,55.084323919403076,55.582527,54.490417,55.344074,55.3731
0.5,94.18565869927738,55.173262218444854,55.673267,54.583244,55.428265,55.457752
0.5,94.27459699833241,55.26220051748718,55.76396,54.67608,55.512424,55.542385
0.5,94.36353529738744,55.351138816530046,55.85461,54.768917,55.59658,55.627007
0.5,94.45247359644247,55.440077115573416,55.945225,54.861744,55.68072,55.711613
0.5,94.5414118954975,55.5290154146173,56.035805,54.954563,55.764862,55.796215
0.5,94.63035019455253,55.61795371366163,56.126328,55.047382,55.848972,55.88079
0.5,94.71928849360756,55.706892012706426,56.21682,55.140194,55.933083,55.965366
0.5,94.8082267926626,55.79583031175166,56.30727,55.233013,56.017197,56.04993
0.5,94.89716509171762,55.884768610797295,56.39769,55.325813,56.101288,56.134476
0.5,94.98610339077266,55.973706909843315,56.488068,55.41861,56.185368,56.219013
0.5,95.07504168982769,56.062645208889734,56.5784,55.51143,56.269455,56.303555
0.5,95.16397998888272,56.15158350793651,56.668694,55.60422,56.35352,56.388073
0.5,95.25291828793775,56.24052180698364,56.758934,55.697014,56.437572,56.47257
0.5,95.34185658699278,56.3294601060311,56.849148,55.78978,56.521637,56.557068
0.5,95.4307948860478,56.41839840507888,56.93932,55.88258,56.605686,56.64156
0.5,95.51973318510284,56.50733670412697,57.029457,55.975346,56.689728,56.726044
0.5,95.60867148415787,56.59627500317534,57.11955,56.06813,56.77377,56.810516
0.5,95.6976097832129,56.685213302224,57.209606,56.160885,56.857803,56.89498
0.5,95.78654808226793,56.77415160127294,57.29961,56.25365,56.941833,56.97945
0.5,95.87548638132296,56.86308990032212,57.389584,56.346405,57.025837,57.06388
0.5,95.96442468037799,56.95202819937155,57.47952,56.439167,57.109867,57.148335
0.5,96.05336297943302,57.04096649842122,57.569416,56.53192,57.193882,57.232773
0.5,96.14230127848805,57.12990479747111,57.65927,56.624664,57.277897,57.317204
0.5,96.23123957754308,57.218843096521226,57.749092,56.717407,57.36191,57.401627
0.5,96.32017787659811,57.307781395571546,57.838867,56.81013,57.445915,57.486057
0.5,96.40911617565314,57.396719694622064,57.928608,56.902863,57.52993,57.570465
0.5,96.49805447470817,57.485657993672774,58.018295,56.995575,57.61391,57.654865
0.5,96.5869927737632,57.57459629272366,58.107956,57.08828,57.697914,57.73927
0.5,96.67593107281823,57.663534591774734,58.197567,57.18099,57.78192,57.823677
0.5,96.76486937187326,57.75247289082596,58.287155,57.27369,57.865932,57.908077
0.5,96.85380767092829,57.84141118987737,58.376694,57.366386,57.949944,57.99247
0.5,96.94274596998332,57.93034948892892,58.466198,57.459084,58.033943,58.076862
0.5,97.03168426903837,58.01928778798062,58.555664,57.551758,58.11794,58.16125
0.5,97.1206225680934,58.10822608703247,58.645077,57.644424,58.20194,58.24562
0.5,97.20956086714843,58.19716438608443,58.734463,57.737106,58.285954,58.33002
0.5,97.29849916620346,58.28610268513653,58.82382,57.829773,58.36996,58.414402
0.5,97.38743746525849,58.37504098418875,58.913116,57.922432,58.453976,58.498787
0.5,97.47637576431352,58.46397928324109,59.00239,58.01508,58.538,58.583168
0.5,97.56531406336855,58.55291758229355,59.091625,58.10771,58.62201,58.667538
0.5,97.65425236242358,58.64185588134611,59.18082,58.200356,58.706024,58.751934
0.5,97.74319066147861,58.73079418039879,59.269966,58.29297,58.790047,58.8363
0.5,97.83212896053364,58.81973247945155,59.359077,58.38561,58.87408,58.920666
0.5,97.92106725958867,58.90867077850443,59.44816,58.478214,58.958107,59.00506
0.5,98.0100055586437,58.997609077557385,59.5372,58.57082,59.042156,59.089443
0.5,98.09894385769873,59.08654737661041,59.6262,58.663433,59.1262,59.173817
0.5,98.18788215675376,59.17548567566356,59.715168,58.75604,59.21026,59.258213
0.5,98.27682045580879,59.26442397471675,59.804096,58.8486,59.29431,59.342598
0.5,98.36575875486382,59.35336227377005,59.89298,58.941177,59.37837,59.426983
0.5,98.45469705391885,59.442300572823406,59.981827,59.03375,59.46245,59.511368
0.5,98.54363535297388,59.53123887187682,60.07064,59.126305,59.54653,59.595768
0.5,98.63257365202891,59.620177170930326,60.15942,59.21886,59.63062,59.680157
0.5,98.72151195108394,59.709115469983885,60.248158,59.311413,59.714718,59.76456
0.5,98.81045025013897,59.79805376903751,60.33686,59.40395,59.798817,59.84896
0.5,98.899388549194,59.8869920680912,60.425533,59.496468,59.88293,59.933376
0.5,98.98832684824903,59.97593036714494,60.514153,59.588974,59.967045,60.017784
0.5,99.07726514730406,60.06486866619873,60.60275,59.68148,60.05118,60.102196
0.5,99.16620344635909,60.153806965252585,60.691303,59.774002,60.135326,60.18663
0.5,99.25514174541412,60.24274526430647,60.77982,59.86648,60.219482,60.271053
0.5,99.34408004446915,60.331683563360414,60.8683,59.958973,60.30364,60.35548
0.5,99.43301834352418,60.42062186241441,60.956753,60.051453,60.38781,60.439926
0.5,99.52195664257921,60.50956016146845,61.045162,60.14392,60.472004,60.52437
0.5,99.61089494163424,60.598498460522514,61.133526,60.236366,60.556187,60.608818
0.5,99.69983324068927,60.68743675957665,61.221867,60.32881,60.64039,60.693275
0.5,99.7887715397443,60.776375058630805,61.310165,60.42124,60.72462,60.77775
0.5,99.87770983879933,60.86531335768499,61.398434,60.51368,60.80886,60.86222
0.5,99.96664813785436,60.95425165673923,61.486664,60.606094,60.8931,60.946705
0.5,100.0555864369094,61.04318995579349,61.574867,60.698524,60.977364,61.031197
0.5,100.14452473596442,61.132128254847785,61.66302,60.790916,61.061638,61.115692
0.5,100.23346303501945,61.22106655390211,61.75114,60.883286,61.145927,61.2002
0.5,100.32240133407448,61.31000485295645,61.839233,60.97567,61.230213,61.28471
0.5,100.41133963312951,61.398943152010844,61.927284,61.068047,61.314545,61.369236
0.5,100.50027793218455,61.48788145106526,62.015305,61.160416,61.39887,61.45378
0.5,100.58921623123958,61.5768197501197,62.103294,61.252773,61.483223,61.538322
0.5,100.6781545302946,61.66575804917416,62.191242,61.345104,61.567585,61.622875
0.5,100.76709282934964,61.75469634822864,62.279167,61.437443,61.65197,61.70744
0.5,100.85603112840467,61.84363464728316,62.36704,61.529755,61.73636,61.792015
0.5,100.9449694274597,61.932572946337686,62.45489,61.622066,61.820774,61.876602
0.5,101.03390772651474,62.021511245392254,62.5427,61.71437,61.9052,61.961197
0.5,101.12284602556977,62.11044954444683,62.630493,61.806656,61.98965,62.04582
0.5,101.2117843246248,62.19938784350143,62.71823,61.898937,62.07412,62.130436
0.5,101.30072262367983,62.28832614255603,62.805958,61.991203,62.158592,62.215073
0.5,101.38966092273486,62.377264441610656,62.89364,62.083473,62.243088,62.29972
0.5,101.47859922178989,62.4662027406653,62.981277,62.175713,62.327606,62.384377
0.5,101.56753752084492,62.55514103971997,63.068897,62.267944,62.41215,62.46904
0.5,101.65647581989995,62.64407933877465,63.15648,62.36016,62.496685,62.553726
0.5,101.74541411895498,62.73301763782934,63.24403,62.452385,62.581272,62.63843
0.5,101.83435241801001,62.82195593688404,63.331547,62.544605,62.66587,62.723145
0.5,101.92329071706504,62.91089423593876,63.419033,62.636787,62.75049,62.807877
0.5,102.01222901612007,62.9998325349935,63.506485,62.728973,62.835117,62.8926
0.5,102.1011673151751,63.08877083404823,63.5939,62.82115,62.919765,62.97736
0.5,102.19010561423013,63.177709133103,63.681297,62.913307,63.004448,63.062134
0.5,102.27904391328516,63.26664743215777,63.768654,63.005455,63.08914,63.14691
0.5,102.3679822123402,63.35558573121255,63.85598,63.0976,63.173862,63.231716
0.5,102.45692051139523,63.444524030267345,63.94328,63.189724,63.258602,63.316536
0.5,102.54585881045026,63.53346232932214,64.03054,63.281837,63.34338,63.401367
0.5,102.63479710950529,63.62240062837696,64.11778,63.373955,63.428154,63.486214
0.5,102.72373540856032,63.71133892743177,64.20497,63.466034,63.51295,63.571075
0.5,102.81267370761535,63.8002772264866,64.292145,63.558113,63.597775,63.65595
0.5,102.90161200667038,63.88921552554144,64.379295,63.65016,63.68263,63.740856
0.5,102.9905503057254,63.978153824596276,64.4664,63.742233,63.767494,63.82576
0.5,103.07948860478044,64.06709212365112,64.55349,63.83427,63.852406,63.910694
0.5,103.16842690383547,64.156030422706,64.64054,63.92631,63.937317,63.995644
0.5,103.2573652028905,64.24496872176087,64.727554,64.018326,64.02227,64.080605
0.5,103.34630350194553,64.33390702081573,64.81455,64.11033,64.10722,64.16558
0.5,103.43524180100056,64.42284531987062,64.90152,64.20233,64.19223,64.25059
0.5,103.52418010005559,64.5117836189255,64.988464,64.29432,64.277245,64.335625
0.5,103.61311839911062,64.6007219179804,65.07536,64.386284,64.3623,64.42066
0.5,103.70205669816565,64.68966021703531,65.162254,64.47826,64.447365,64.50571
0.5,103.79099499722068,64.77859851609021,65.2491,64.57018,64.532455,64.59079
0.5,103.87993329627571,64.86753681514512,65.335915,64.66214,64.61756,64.67588
0.5,103.96887159533074,64.95647511420003,65.42271,64.75405,64.70271,64.761
0.5,104.05780989438577,65.04541341325495,65.509476,64.84596,64.78788,64.84614
0.5,104.1467481934408,65.13435171230988,65.596214,64.93785,64.87308,64.93129
0.5,104.23568649249583,65.22329001136481,65.68293,65.02974,64.9583,65.01647
0.5,104.32462479155086,65.31222831041974,65.76961,65.12162,65.04355,65.10166
0.5,104.41356309060589,65.40116660947467,65.85627,65.213486,65.12884,65.18688
0.5,104.50250138966092,65.49010490852963,65.94289,65.305305,65.21413,65.27211
0.5,104.59143968871595,65.57904320758458,66.029495,65.39715,65.29947,65.357376
0.5,104.68037798777098,65.6679815066395,66.11607,65.48898,65.38481,65.44265
0.5,104.76931628682601,65.75691980569447,66.20263,65.58077,65.4702,65.527954
0.5,104.85825458588104,65.84585810474942,66.289154,65.67258,65.555626,65.61328
0.5,104.94719288493609,65.9347964038044,66.375656,65.76436,65.64107,65.69863
0.5,105.03613118399112,66.02373470285937,66.462135,65.85612,65.72654,65.784
0.5,105.12506948304615,66.11267300191435,66.54858,65.947876,65.81203,65.86938
0.5,105.21400778210118,66.20161130096929,66.635,66.03962,65.89757,65.954796
0.5,105.30294608115621,66.29054960002426,66.7214,66.13134,65.983116,66.04024
0.5,105.39188438021124,66.37948789907924,66.80777,66.22306,66.06871,66.12569
0.5,105.48082267926627,66.46842619813421,66.89413,66.314766,66.15432,66.21117
0.5,105.5697609783213,66.55736449718918,66.98045,66.40646,66.239975,66.29668
0.5,105.65869927737633,66.64630279624416,67.06675,66.49812,66.32563,66.382195
0.5,105.74763757643136,66.73524109529916,67.15302,66.58978,66.41135,66.46775
0.5,105.83657587548639,66.82417939435413,67.23928,66.681435,66.497086,66.55332
0.5,105.92551417454142,66.91311769340913,67.32551,66.773056,66.582855,66.63892
0.5,106.01445247359645,67.00205599246411,67.41172,66.86471,66.66865,66.72455
0.5,106.10339077265148,67.0909942915191,67.49791,66.95634,66.75447,66.810196
0.5,106.19232907170651,67.17993259057408,67.58407,67.047905,66.840324,66.89587
0.5,106.28126737076154,67.26887088962908,67.67021,67.13949,66.92622,66.98156
0.5,106.37020566981657,67.35780918868409,67.756325,67.23105,67.01213,67.067276
0.5,106.4591439688716,67.44674748773907,67.84242,67.32261,67.098076,67.15302
0.5,106.54808226792663,67.53568578679406,67.9285,67.41416,67.18407,67.2388
0.5,106.63702056698166,67.62462408584906,68.01455,67.50566,67.27008,67.32459
0.5,106.72595886603669,67.71356238490407,68.100586,67.597176,67.35613,67.410416
0.5,106.81489716509172,67.80250068395907,68.18659,67.688675,67.442215,67.49626
0.5,106.90383546414675,67.89143898301407,68.27258,67.78016,67.528305,67.58215
0.5,106.99277376320178,67.98037728206907,68.35854,67.871635,67.61445,67.66802
0.5,107.08171206225681,68.06931558112407,68.444496,67.96307,67.70062,67.75396
0.5,107.17065036131184,68.15825388017907,68.530426,68.05453,67.786835,67.83992
0.5,107.25958866036687,68.24719217923408,68.61633,68.14595,67.87308,67.9259
0.5,107.3485269594219,68.3361304782891,68.702225,68.23737,67.95935,68.0119
0.5,107.43746525847693,68.42506877734411,68.7881,68.32875,68.045654,68.09794
0.5,107.52640355753196,68.51400707639912,68.873955,68.420166,68.13198,68.18399
0.5,107.615341856587,68.60294537545414,68.95978,68.51152,68.21835,68.27008
0.5,107.70428015564202,68.69188367450914,69.04559,68.602875,68.304756,68.35619
0.5,107.79321845469705,68.78082197356414,69.131386,68.69422,68.391205,68.44234
0.5,107.88215675375208,68.86976027261917,69.21717,68.785545,68.47767,68.52851
0.5,107.97109505280712,68.95869857167418,69.302925,68.87686,68.56418,68.61471
0.5,108.06003335186215,69.04763687072918,69.38867,68.96817,68.65072,68.70093
0.5,108.14897165091718,69.13657516978421,69.474396,69.059456,68.73729,68.78718
0.5,108.2379099499722,69.22551346883921,69.5601,69.1507,68.82389,68.87345
0.5,108.32684824902724,69.31445176789424,69.64578,69.241974,68.91053,68.95977
0.5,108.41578654808227,69.40339006694927,69.73147,69.33319,68.99721,69.04611
0.5,108.5047248471373,69.49232836600427,69.817116,69.42444,69.08391,69.13247
0.5,108.59366314619233,69.5812666650593,69.902756,69.51563,69.170654,69.218864
